Id,SalePrice
1931,124217.37687363243
1935,114779.71726989001
1936,107775.80430633854
1939,99471.14800896426
1943,87723.2822191706
1944,125509.64864699543
1946,274314.18841776345
1952,61452.01513853832
1954,89831.17560199625
1958,125563.74171810271
1964,120303.87128241314
1966,123712.85910105263
1969,66566.96919158567
1977,86703.37473930256
1980,68223.70991311967
1984,117949.71475762152
1985,54063.42026603897
1988,75280.96872386313
1989,124621.68311490491
1991,149884.99664729857
1992,120673.79360433528
1997,125328.48641508468
1999,223268.19541935786
2003,94142.57108455803
2005,82460.6739515937
2010,113009.97119647404
2012,134641.14872163069
2016,125442.95294816839
2017,105802.32244522776
2022,210812.66364529263
2023,169278.98987494502
2035,150803.59245844465
2036,217627.0161646034
2040,107249.26360888057
2042,188287.8659963389
2043,54392.02030366263
2055,116860.89182898239
2056,102011.24692808534
2059,94030.48457390675
2064,98848.45440158574
2066,207637.71943860082
2070,130147.53069066233
2071,48515.773108903086
2078,237010.9145634591
2080,158579.7682162493
2085,114272.96823281539
2089,100193.64207772212
2090,200317.99617708707
2092,254623.9830383556
2094,268259.7353643805
2095,231834.68860948924
2098,365661.49183185236
2099,299043.5669903185
2103,299043.5669903185
2120,152541.87371712783
2122,178114.7963991128
2123,167660.6272822735
2134,219100.45077537932
2135,108989.16393859778
2136,116711.74818882905
2143,126637.67446394544
2145,328499.0948532261
2146,294716.24330784474
2148,229847.0031039724
2155,311390.5042302264
2156,279384.2245894908
2157,145095.69388727983
2159,227936.62523649074
2161,211638.8179488827
2164,211845.81033189362
2165,188684.7365531458
2169,105706.59535990935
2171,84148.89331509685
2180,149794.7864205269
2184,119605.02287901379
2185,26831.415468431078
2188,15278.115986335091
2191,93238.07770978916
2192,57358.27590018581
2196,162868.7397280042
2198,68706.21829681844
2204,176675.3633483653
2210,184229.8548940001
2213,83746.67160562752
2215,307414.83949634014
2219,283005.18741708295
2221,210520.11646355968
2224,194622.2077314537
2228,210874.3103803401
2232,111750.84666155162
2239,121465.88493639836
2246,268142.3191002754
2247,271201.6379692273
2249,141270.83252929384
2251,181700.06216562004
2254,157307.10003477172
2256,224537.4178516434
2259,203451.06612478872
2263,282179.7489771871
2266,218422.63206254295
2271,206417.02171842288
2274,199878.84696032573
2275,296812.99114450905
2280,151575.90475085215
2281,105636.00566793489
2291,72245.66682633501
2292,157259.1713441657
2295,182258.02043734654
2297,69093.5656573074
2299,129539.31795507809
2302,94982.07868726994
2303,95215.51594153396
2304,94061.29236856662
2308,207845.7288500967
2312,258532.4453319246
2314,168695.5773886731
2315,189574.90861639916
2316,174400.04134592367
2320,276269.2646322446
2321,295324.7552114562
2322,233775.2416205788
2325,168831.3518314876
2336,359371.1259651701
2340,304873.50736946333
2341,304751.1543291267
2342,340369.73885100405
2345,243837.5037774332
2346,177277.44545713626
2347,162967.00312890788
2354,259630.46363823442
2357,207237.14809019724
2359,155503.49015842867
2360,114364.89547817502
2361,67639.48662483087
2362,47719.889850993175
2366,129197.47619318683
2367,114616.2202543763
2370,132312.6381594818
2373,115827.63897573273
2376,95264.26503607631
2378,165798.29403660633
2382,295544.0155048056
2387,317933.5907839383
2392,334590.20652161306
2395,324363.42714080215
2396,335504.48714593286
2397,288108.7912588436
2399,331464.1392486957
2401,374287.9024947665
2402,282231.5383540052
2407,220437.3870974034
2411,184188.78005377483
2414,200428.0273007059
2418,298098.80592812365
2419,204232.5733025479
2424,216684.34212185163
2427,199390.01158888103
2430,239138.85193102714
2439,226398.35918856645
2441,267820.40828205505
2442,247465.28486466734
2446,450364.63684295374
2447,372253.4426778611
2452,319106.0373966135
2457,353842.60108994134
2458,273487.6433632411
2462,382562.85661046207
2465,219657.48395647504
2467,221311.85250043496
2473,140694.5462562146
2478,214832.8867333713
2479,179952.05426750332
2482,174636.50580330822
2485,97200.43628508132
2488,154319.6280610729
2494,106823.40996448183
2500,289461.75104852207
2509,187627.02641317947
2512,201408.45970859076
2514,178388.54096467653
2515,203762.94536161236
2516,267825.5877179445
2518,171622.93620701507
2519,223368.55443796143
2520,206965.68957285583
2527,177778.76382124913
2532,109858.70112060104
2538,106677.23739769915
2539,136220.3995156777
2543,112644.85662183538
2551,121503.83372395579
2554,94677.27147236164
2555,73386.20364947314
2557,59121.61460194574
2561,109036.05982612167
2563,140376.2760628122
2564,127720.64277588297
2570,102132.2072218256
2571,340117.5425191417
2576,159805.07401976036
2582,127604.61892202636
2584,166695.99010094302
2587,111910.9850390898
2589,104193.47091517365
2591,238576.09822310228
2597,103828.90196705889
2602,154369.81624583458
2605,184118.2971430528
2610,180513.4878806565
2611,150289.10372237721
2614,115457.03464405565
2616,197779.95737750432
2617,158415.22823519772
2620,114709.12071941979
2623,48116.149928337196
2631,148592.37807666278
2638,132736.4840799761
2639,106596.82905335771
2645,130207.18464652402
2647,74938.19602818415
2648,125582.90183377638
2650,124242.84563898039
2652,115654.41856743838
2656,73003.39013263932
2658,176211.8344583623
2661,238187.38528578938
2665,191313.72219926817
2673,170292.34485383797
2678,37853.63470559777
2679,97915.22063963441
2680,11168.402735616779
2685,94151.41632050392
2695,123689.27353594638
2698,120382.46853851248
2700,226603.34479218512
2706,115080.6477905279
2708,147727.95195028232
2709,127027.68433918804
2711,126407.35092676221
2718,211170.18031168915
2719,210113.38579537952
2721,174695.37820992293
2725,159219.97395768738
2726,243774.26009628968
2732,215580.665000638
2733,103510.84406270343
2739,172451.94025210058
2747,172573.49726757407
2751,270609.04253456043
2754,227575.86124916002
2755,268795.4238803992
2756,245313.1450988648
2758,234907.26749720285
2763,221981.95720501686
2764,255064.25985614094
2765,160045.90396801452
2766,146942.73278689943
2768,180287.19878298766
2781,258965.95644643437
2784,177853.92523017782
2785,103870.06451758719
2786,95684.99452284537
2796,272457.97465704056
2797,289313.74801093806
2801,252621.63635095488
2805,280531.738413044
2806,226199.00163009297
2812,227198.27105504763
2817,111722.5346464205
2822,125036.30514878873
2825,262516.2937150425
2828,155855.26722379052
2831,191349.07951464644
2843,131464.11361027183
2845,80844.79533365974
2847,164445.46060642996
2855,174337.6206564044
2856,114343.27777500753
2859,142841.29155466054
2865,191790.68711646693
2867,159647.9108920407
2869,179868.94688137877
2870,176637.79713110672
2874,144926.05382630927
2876,35443.06761032296
2889,150351.75444009877
2892,276320.50882521365
2895,264533.6355286848
2898,281136.4343640981
2901,305777.2070586793
2902,325270.3536733242
2908,115074.72068836144
2909,103909.74686025456
2916,134698.30557903112
2917,54389.32410114864
2919,48658.31962999725
2921,69269.0182910068
2922,216506.041836506
2925,153872.4886463366
2928,92231.36775512109
