Id,SalePrice
703,153134.71527741736
704,69995.31902889482
712,57814.98934709339
713,54964.125348813424
717,254080.41551965257
720,222014.12973962634
721,4854.801477829547
726,163417.41951990148
733,80420.59307889186
736,78008.64105698711
738,92518.48993494382
741,115222.18440553537
743,-57538.70717255358
745,65667.85216814134
750,170876.395586398
756,71850.52665487543
757,134670.9245836657
758,174727.46844314822
760,47456.24854638596
765,141167.8680550177
775,125046.71921618449
776,114557.73495114796
780,151688.9044770959
783,169352.9609429333
790,92769.50219064686
795,37222.13915455376
796,123044.95686263454
797,136885.17403350348
798,127549.58017715663
804,223374.1310225672
805,236287.9895664845
806,277787.61912559543
808,131370.25040133248
814,172949.39733537592
818,319446.12823977787
821,265592.8379946776
822,348506.63548862597
825,304690.17221969774
827,278960.3156132777
830,220056.64051842902
834,242647.70228024045
835,203759.4860913017
842,129208.05599503822
845,222437.69058309376
852,197285.02128703232
857,111656.96728374631
858,96753.60512938342
859,95708.54524582301
860,136937.5251688436
861,104620.77425281054
864,268211.3877908696
868,202637.7541359161
869,213181.41933747267
872,303164.52656711475
873,241280.04973754587
885,64985.21371485124
890,100965.55041312138
895,67048.1513329983
899,21221.210251578537
906,129958.39469621851
918,138205.688292552
923,124244.71967042974
925,87719.8860145921
927,130781.665732678
932,227021.14960519245
933,122932.6489779482
934,153660.6385931118
942,74464.64168945365
947,291645.66305200825
948,291330.70204441145
951,144598.78368536147
957,311432.6915796873
958,331982.8085041287
959,209937.55773876162
963,202357.20334747757
967,230597.02824675778
968,354466.96995258646
971,139056.06892237932
972,170392.63146804148
976,40158.19233521042
978,39888.761859779246
979,47629.330879476736
984,79730.35465526907
986,145074.40230822194
991,228746.84112877908
996,205741.74362576925
1001,258037.89502837494
1007,204975.54429612696
1008,188817.23276952995
1009,230168.2586211896
1014,153233.20290024605
1022,259618.0671684507
1024,179605.18765125462
1027,130791.1822623201
1030,142340.4584976219
1032,145635.96018661177
1035,175594.56424527764
1042,133819.40246670818
1047,141914.7317640462
1050,85116.58222452534
1055,305688.29514677473
1059,415426.2729155887
1061,400002.783531631
1064,452790.11589435
1077,217886.27920083175
1081,245991.0057008261
1092,221925.25368035396
1093,180843.45560244602
1095,226345.37639035212
1099,270371.38592679973
1101,323773.0177938057
1103,341384.4520370909
1109,255814.15482824572
1112,210998.40850459554
1113,254828.8510320102
1114,259514.20840657587
1116,243637.1705034478
1117,191061.208655077
1119,310748.27346141764
1121,222222.41103073038
1122,186508.36045394806
1125,271988.5030761673
1137,183753.37246720758
1142,228198.12406503994
1144,203472.49826906153
1145,222383.06195880906
1147,192361.45593100207
1148,203236.3519443792
1149,152543.6238751219
1150,120386.99412785654
1153,113362.05516448882
1154,90798.75667034445
1159,364824.7931844534
1161,181357.35258629182
1167,180646.45790014477
1171,295241.68618327985
1174,201826.31200633562
1188,189776.83436942365
1189,166420.16722971117
1191,138098.30628835937
1195,126092.66411418843
1199,220251.78717770692
1201,205521.48435846923
1204,246639.1992906745
1211,159749.20169057112
1214,188634.08119269178
1219,108933.57701506963
1220,-6883.531686436792
1227,197429.43316963533
1229,228468.99654221584
1231,126329.42094540186
1234,216941.79654633513
1235,123489.05612092654
1239,169040.9997575544
1240,163634.632052845
1241,184902.99802815964
1246,64870.67110715658
1249,165278.52897682818
1250,143301.33141302012
1252,122793.85224379026
1259,187543.25072610463
1267,78902.36026234075
1269,97877.7316670336
1270,149322.43165837115
1272,121791.92694935287
1274,152579.89695766926
1276,107784.12226097993
1279,137693.76983704002
1281,193567.7109972521
1286,136220.68718023758
1287,101860.16667050347
1290,47448.82278335167
1291,130989.9274806423
1297,206344.57587178829
1302,157145.0569295075
1303,-57641.85351845696
1312,64841.78001915716
1315,79817.12749229185
1322,-12100.74365947119
1327,50094.45694501477
1331,113926.07977531073
1333,110558.88893900646
1334,106007.19501752683
1336,71355.02337170509
1341,90946.76598509066
1344,60844.072961776634
1347,151091.04322612865
1348,197132.25503860592
1353,196037.78303659978
1355,127538.94295533097
1356,125127.89165377096
1357,172740.43164522803
1361,159044.8893022569
1364,102315.16245799631
1368,97925.75944637027
1369,75373.76535263285
1371,122957.79553166396
1373,122154.58923010874
1374,99573.13604350368
1387,146148.32266204254
1388,67124.12030488081
1392,150227.08331428692
1394,109126.53240268122
1406,145862.8358409674
1407,193282.8402633785
1408,119675.84603618828
1409,154328.8660459839
1411,145252.41264625094
1412,83483.35325071929
1413,144948.59916951918
1414,127465.83125057266
1425,258727.49616857272
1430,197335.78769160833
1431,207407.6874013356
1435,240849.8432728464
1441,232414.0425763042
1444,231442.93324557334
1445,111641.49891802834
1446,114215.20548338417
1452,93798.81711069032
1453,94409.49531932178
1456,269341.7148889962
1457,236647.81067367768
1460,289566.6815935561
1463,294741.8411931358
1468,247016.4276525452
1471,209108.10629733463
1474,246908.8772835117
1475,185919.89654289072
1476,240910.8378671376
1478,213825.58699337338
1482,135901.6379722336
1483,135901.6379722336
1484,134329.96019888498
1485,140814.28450994156
1496,157278.2029277835
1497,118142.11530216582
1500,156130.95271937197
1506,51898.88306996861
1507,77010.931147072
1509,100021.73876651897
1510,96707.15263499177
1513,60701.72203320486
1517,147988.22193534512
1518,157236.0536739826
1523,230112.83702441907
1524,142005.82947524064
1526,147532.9895411301
1529,205113.09355899206
1531,160551.99406167606
1535,89254.16320263795
1536,134264.68656908532
1538,371427.236145776
1540,240807.30660121565
1543,140308.97671728584
1545,103171.68323840489
1546,101854.32376249097
1557,29789.592329189705
1558,81250.41327973353
1559,25114.80624819963
1563,280237.2093126428
1568,182937.78968798099
1571,204822.475428906
1578,123693.73075171994
1579,207515.38609379772
1584,267201.2972736163
1586,337096.6293050132
1604,104562.5518545667
1606,140322.13942334816
1610,185122.8719436452
1611,113124.89516997986
1618,156560.95267042445
1623,209968.85912754535
1624,203157.9382050835
1628,185049.37399112943
1633,263002.25626785087
1645,149050.3722710948
1649,255884.56811897954
1652,164776.1890871475
1653,175402.11472959406
1656,165854.70595380568
1662,230801.85960717042
1668,106270.26728637647
1670,77952.79859845006
1672,86498.85841340918
1673,165312.50847034392
1674,145766.3958271106
1677,145441.23262039755
1678,129455.02441148015
1679,108665.20398863844
1685,339959.535976319
1692,413917.5732239982
1693,312461.94683463767
1696,424160.1410510641
1709,360208.2017922244
1711,296421.3570576132
1717,192697.9650970639
1718,200062.39809218314
1721,233247.58251905753
1722,214526.0753604819
1725,276114.32418835186
1726,217287.659828749
1730,164028.62275606245
1731,184884.7221397805
1733,159889.77120821146
1737,176631.215979389
1746,265432.05269298714
1747,196495.91422275544
1748,198334.2331185832
1749,218468.67798432845
1760,168371.4365795284
1761,555590.279738525
1762,362850.34451103234
1768,520591.62085930526
1769,259460.2871691685
1770,298047.2506618295
1776,185657.60775645034
1781,416123.3321596051
1785,284943.09317758086
1792,223451.54278152538
1798,292434.6543472535
1812,198911.6056229782
1814,247526.0136917718
1817,128537.49859745699
1818,182208.58949826562
1822,106913.19350262856
1823,111258.07788986064
1829,286057.100894543
1838,174518.1354500285
1845,160598.0051536182
1851,184949.06881878877
1855,317500.53571636695
1856,168613.92719734277
1858,245068.8262802514
1865,252350.9781197499
1866,175515.73157683396
1867,185552.5254907591
1868,217548.7701508444
1876,119886.20707008368
1878,148569.41892217429
1879,159688.885934076
1882,127154.21567354709
1883,97461.91270302955
1887,70335.96221724706
1895,162990.5732946111
1898,145610.01875831033
1904,-24282.555226400844
1908,164694.58570682144
1917,136916.32352841386
1918,123647.07765566741
1920,123437.75065474948
1922,123668.6764378807
1923,160940.78198512664
1931,109169.57415730247
1935,106144.71804481975
1936,104714.5871768285
1939,114059.32840852896
1943,46740.25080980049
1944,92753.3771520255
1946,256476.46435661017
1952,41392.663523582625
1954,75696.9699222474
1958,118470.23824062632
1964,109105.68718384983
1966,128574.8307171338
1969,86093.7113653332
1977,89450.891436253
1980,36856.8713145396
1984,94742.95009725032
1985,68282.99170605553
1988,53468.45644446963
1989,80253.58339930308
1991,178095.33782994593
1992,92967.2880270454
1997,109376.4857851706
1999,242067.99627331
2003,91923.58606753487
2005,73437.5875193848
2010,98850.81396581468
2012,145973.18071543417
2016,90487.22128547839
2017,109796.78998075318
2022,181910.21087151763
2023,170553.29091960503
2035,142951.71073636253
2036,230726.81585802752
2040,64623.86272041235
2042,192884.87543669177
2043,46075.38600435568
2055,142604.32901218298
2056,103802.51160014913
2059,91179.11297501999
2064,110404.28290525012
2066,217786.20046028562
2070,138205.06401622275
2071,54429.63936095257
2078,208139.8722293893
2080,164330.0947558638
2085,127000.23813185093
2089,100379.92695012494
2090,177242.14163185863
2092,282539.44373140763
2094,283094.9863169254
2095,239089.82128393956
2098,404525.7533093449
2099,260992.5890856651
2103,260992.5890856651
2120,148275.58287750251
2122,184998.74821247908
2123,173289.6669756217
2134,210018.8459849444
2135,114470.36310025051
2136,114907.10235580351
2143,123010.10214859017
2145,349577.3199244316
2146,266894.9138108918
2148,189430.13479409248
2155,326295.7180275206
2156,310160.9031582052
2157,134195.2449611694
2159,216866.94847372317
2161,199554.69743281833
2164,207063.18459812555
2165,147572.40939425243
2169,116567.61294044086
2171,84703.74223448912
2180,151784.51145078105
2184,115295.73353686
2185,36281.81896093869
2188,8382.844572981878
2191,63643.79455257801
2192,56462.5652927488
2196,180122.44583401052
2198,52365.483231161255
2204,154073.70206964182
2210,201917.8646380007
2213,104827.38651226551
2215,317808.9757332116
2219,294924.77434309304
2221,218360.97932226284
2224,228766.5593162156
2228,208727.55255755738
2232,81929.39148296704
2239,105825.78031294196
2246,289855.0503479438
2247,293000.05608838773
2249,153572.17975159318
2251,161044.9685696996
2254,168150.79796623238
2256,223204.56816952347
2259,188362.74734173753
2263,246575.51182598478
2266,236199.5484867502
2271,168990.446483849
2274,205475.04948221063
2275,258432.39067093146
2280,151324.99997123846
2281,102264.92247864985
2291,58908.5725024241
2292,154427.44610552173
2295,193830.25918129334
2297,83231.57062270324
2299,126908.59944321672
2302,94518.66744711739
2303,90489.26915219819
2304,69193.54953607442
2308,223721.5487380694
2312,244862.4036316801
2314,177555.63835872148
2315,172636.18856809198
2316,197298.3754599877
2320,268883.22644152155
2321,264221.9837871066
2322,227488.4573502173
2325,174752.5699765708
2336,346569.0584936921
2340,321596.67169807514
2341,324304.6857165594
2342,366021.12351841724
2345,276531.87614920584
2346,193856.19279550886
2347,174382.49492974425
2354,278220.09249626496
2357,215147.24834549343
2359,166610.94926122422
2360,127989.8630441488
2361,40698.69184363386
2362,47731.54492779524
2366,136869.0783624555
2367,120198.64402418313
2370,143689.93453009482
2373,107868.654526444
2376,113608.79436663075
2378,151975.52772568827
2382,253338.44973513964
2387,305064.3737390023
2392,382276.97436051886
2395,345210.2392352867
2396,355686.61836341256
2397,273244.29247307056
2399,354841.27093374846
2401,410241.00465663197
2402,293345.68409085413
2407,182306.05837596094
2411,145275.4937682952
2414,216114.61469955117
2418,288556.11973456165
2419,198565.86015286073
2424,178603.40516965897
2427,170389.24301086707
2430,249217.9379734279
2439,226891.47654582773
2441,248782.79722453028
2442,232172.77773276597
2446,485189.32827459753
2447,403146.4045214342
2452,329007.78049642534
2457,383885.42050536815
2458,295603.57847938314
2462,438402.92928541114
2465,200926.19127701028
2467,202095.54048532483
2473,106674.26354266811
2478,193504.28920954544
2479,184405.9137119739
2482,148999.57881257657
2485,111238.10628677075
2488,188843.84461666193
2494,111176.55962378261
2500,275372.46289130615
2509,163265.01127455515
2512,207367.80775230992
2514,157594.47552914216
2515,192342.15103873963
2516,227352.04440173684
2518,178637.5918388878
2519,242657.6671572648
2520,218857.9751608428
2527,193096.7041080311
2532,129207.07266590247
2538,119771.58961341632
2539,155462.71923124898
2543,124872.79142793102
2551,121469.7823697209
2554,73723.35434230161
2555,71173.86368103515
2557,44357.864946291695
2561,140536.7064897788
2563,149903.10360101305
2564,115018.87928431653
2570,116421.73048771164
2571,363930.81493599806
2576,161767.57831978714
2582,135720.18912512236
2584,133439.49424153488
2587,128904.72540240109
2589,131863.35583936036
2591,228687.95426381027
2597,81788.67807888752
2602,168919.72142997544
2605,205737.72369054888
2610,190344.95393487983
2611,151858.48423290308
2614,111725.97156906044
2616,197848.4727571625
2617,171578.34449584092
2620,116109.29806094934
2623,48163.77396788215
2631,164365.12597057348
2638,118463.21804486666
2639,95884.67584809614
2645,122420.10826658705
2647,56005.49728339922
2648,108462.58160837294
2650,120449.82699291626
2652,119700.25436045651
2656,34250.78597547446
2658,174179.19356718948
2661,211818.45840660666
2665,202605.42978514786
2673,157951.25564656485
2678,35829.7491502052
2679,109241.85629337272
2680,4583.922631045862
2685,69218.0560619022
2695,94310.89232525407
2698,122277.27286939797
2700,188649.81952885297
2706,106631.22180470455
2708,144119.95726189358
2709,138975.79856591558
2711,121314.40479718582
2718,176381.30893371327
2719,197701.00878992517
2721,183002.6954203058
2725,166314.86616877888
2726,271986.940972366
2732,228605.46643423333
2733,117914.57582649359
2739,204970.72159799017
2747,189461.5224204187
2751,238956.398915216
2754,192943.0122224148
2755,229332.74410199237
2756,196570.13976499016
2758,252449.9322927091
2763,202491.4113423551
2764,285203.7137847454
2765,159480.53113799743
2766,161352.379890106
2768,186939.94238726245
2781,216224.48650049602
2784,201624.19603931982
2785,100563.10131784159
2786,88190.07006548118
2796,269953.80173565133
2797,316220.15581032797
2801,278297.48149474105
2805,265980.6359819011
2806,239456.9460155275
2812,211043.0083475701
2817,101328.62639697615
2822,128706.2683379701
2825,245867.80287506836
2828,160501.94380078433
2831,166697.12558470413
2843,134002.0194357145
2845,46118.84765763581
2847,148858.22794197823
2855,200362.26454003874
2856,124075.31778980463
2859,137410.1059923638
2865,214253.47818868232
2867,160699.89014837323
2869,209771.70035899317
2870,196583.42588024438
2874,150828.7252994662
2876,14180.175075841078
2889,162776.6974616672
2892,304686.9350413849
2895,225524.0069074095
2898,314213.010722075
2901,330354.9795315786
2902,344004.94427646196
2908,76966.99306953073
2909,96341.54075797359
2916,137422.87338225552
2917,51896.744592030416
2919,30457.942762942315
2921,69176.29219948038
2922,242166.49009530534
2925,174670.69551916482
2928,81530.73254341492
