Id,SalePrice
717,257225.1765327462
720,223058.44288277914
721,4033.5889971622964
726,165483.99993503568
733,80594.37826401592
736,78121.58627968488
738,92193.50981895224
741,115751.08807026708
743,-58282.35765048012
745,65566.56302283084
750,170623.51512004153
756,72611.8086969213
757,134050.13270149767
758,172993.9649525757
760,46655.2474063189
765,140302.97297319342
775,125436.48505330252
776,115166.36312402875
780,151163.83964854552
783,168496.04412302116
790,92295.06683280243
795,36974.77862566753
796,122114.55743280696
797,136624.48181344595
798,127280.45192528653
804,223484.05225426794
805,236182.67332086535
806,277656.69312281616
808,131630.90282572227
814,173699.90197126035
818,320338.5108456735
821,265658.64152935264
822,348643.97804946115
825,304361.51379929984
827,278112.56485229137
830,219309.21233858712
834,242381.89022427538
835,203685.1365481201
842,129955.48754279673
845,221581.8916336545
852,196621.50992572258
857,111114.75820450523
858,96573.84341371688
859,95193.15707129257
860,137241.8575223556
861,103882.13322507971
864,267615.1903739547
868,202215.47580885977
869,212541.6709370663
872,302854.3864190072
873,241052.57762087273
885,65024.04851793396
890,99689.89764629697
895,66716.32204223331
899,22009.653640555975
906,129889.33279392464
918,138178.3309144205
923,123938.56274276812
925,87905.5800786461
927,130128.04169658766
932,227508.7198401901
933,123722.21424461351
934,154455.34917331548
942,74660.38368814107
947,292705.1167427937
948,291257.6245309091
951,143977.223967216
957,311370.1831199629
958,331907.0984350593
959,209094.89493343394
963,201984.78091339764
967,230357.98383515558
968,354950.3002350128
971,140364.2561882827
972,170646.67909393468
976,39965.575074757624
978,39695.74183727722
979,46632.66490955677
984,78660.76041456431
986,145848.89589743063
991,228538.01136097664
996,205723.04540927507
1001,258401.46092991522
1007,205116.53631328073
1008,189025.0603840245
1009,230078.00498495527
1014,153905.44859479324
1022,259350.4558851456
1024,179704.61004794392
1027,131527.41014454633
1030,142373.98391874073
1032,146642.0636555203
1035,176424.9054987014
1042,133191.026162996
1047,142117.63542310262
1050,84903.91813456835
1055,305669.24144036474
1059,415611.9243380446
1061,399544.653268293
1064,453967.8930708923
1077,217360.5650545121
1081,247108.9437406597
1092,221780.95004979338
1093,180827.75104733065
1095,226531.77460791633
1099,269976.64192971564
1101,324008.3387354261
1103,341391.7627913762
1109,255635.50359287663
1112,211946.01218196572
1113,255067.5031742615
1114,260611.732178913
1116,244163.71050231394
1117,190581.90138781045
1119,310800.0005191922
1121,221544.83711596977
1122,186127.56346658678
1125,271037.69938449014
1137,184009.0630476854
1142,227806.24578069636
1144,202808.14839035177
1145,222161.11185493084
1147,192200.79386937493
1148,203059.32720778728
1149,152303.05703969355
1150,119747.62013311262
1153,113005.45520706111
1154,90555.67203239372
1159,363946.8881807331
1161,180619.38180695762
1167,180756.18138727525
1171,295053.4675418796
1174,201807.20610420956
1188,190342.1073211579
1189,166282.06980358364
1191,138110.6506794122
1195,126537.49755833505
1199,220977.61570974198
1201,205266.5932963652
1204,246537.83188078206
1211,159052.47057562493
1214,189255.901574816
1219,108737.82474285262
1220,-7012.913865879207
1227,196734.7549849739
1229,229074.2084995349
1231,127238.69534176282
1234,216936.70715025437
1235,123348.09788335921
1239,167309.22174975593
1240,164594.0088109596
1241,185900.29240262377
1246,64811.20684253605
1249,165097.83898461235
1250,142780.63483581805
1252,121729.74974217123
1259,188157.30617998625
1267,79977.55828629254
1269,98889.34322141556
1270,147867.82844777996
1272,121465.94712612117
1274,152302.23572996366
1276,108363.40262525031
1279,138542.20313741357
1281,194273.65852885458
1286,135610.2739075497
1287,103004.75255178925
1290,47338.18107525929
1291,130649.8899575737
1297,205029.89198408843
1302,158370.24425322792
1303,-57729.60370237587
1312,64640.041085427365
1315,78934.32849739023
1322,-10665.595567749551
1327,49786.230818841956
1331,113209.8567123982
1333,110526.99564095805
1334,106159.24689930197
1336,72695.38627482133
1341,90486.70733221064
1344,61034.482123799855
1347,150926.7559683982
1348,197192.78494256551
1353,195181.21455378606
1355,127458.26577108781
1356,124981.17320046647
1357,171519.24071284532
1361,158623.0620038754
1364,103792.89662529717
1368,96910.3600662041
1369,75920.01311879067
1371,123011.10466937858
1373,121754.02850598356
1374,98459.5499987336
1387,147452.74544188284
1388,66119.28154768236
1392,149746.02345926143
1394,108790.91665953837
1406,146598.23060146437
1407,193177.61989118133
1408,118813.10106008252
1409,154772.07285372444
1411,144887.75269904835
1412,82488.22065359526
1413,144586.46861664628
1414,126970.20062907125
1425,258805.4767856884
1430,197588.96936462916
1431,206821.734008007
1435,240504.18714744356
1441,232114.50949528147
1444,230827.1393299499
1445,111258.91893541996
1446,113000.02443527625
1452,93220.12573395541
1453,93870.47220862252
1456,269670.4527973881
1457,236117.28426883704
1460,287678.0797955452
1463,293294.0605063997
1468,246838.88322663304
1471,208950.94441994207
1474,246476.73728220284
1475,185788.90620771455
1476,240727.4363538534
1478,213520.90979512266
1482,136835.0251681433
1483,136835.0251681433
1484,135260.99794950764
1485,141716.26006182443
1496,158139.33341014318
1497,119060.67471497573
1500,156585.44212380066
1506,50941.50872658877
1507,75944.73372353506
1509,99957.37383778425
1510,94716.11133112866
1513,60907.7624085377
1517,146555.46966378533
1518,156493.68636792255
1523,230209.0653017042
1524,141435.41848778204
1526,146469.4989873656
1529,204444.06974291624
1531,160907.95225261032
1535,89261.63753846617
1536,133739.8310785128
1538,370438.1740526473
1540,240714.59102197687
1543,141080.38436849866
1545,103291.7021332621
1546,101742.00742904245
1557,30072.439561055246
1558,81033.2995563198
1559,25271.568649732886
1563,280127.5090446416
1568,182989.9032290381
1571,204789.76889473738
1578,123928.81996423993
1579,208469.35277007995
1584,267059.1266180492
1586,337657.94298572815
1604,104318.76478521907
1606,139791.2185198563
1610,185043.26226986185
1611,112289.97263257465
1618,156850.11770269214
1623,210035.44848867357
1624,203280.06876729123
1628,185195.81929840028
1633,262613.58881185774
1645,149035.27986281624
1649,255777.28767018454
1652,164423.28680031103
1653,175326.47592009357
1656,166020.3132738529
1662,230793.51738411505
1668,106003.89887905077
1670,76144.49485498108
1672,87166.39329649886
1673,164508.983794997
1674,145563.1007668136
1677,145104.9726289046
1678,129094.86720506739
1679,108870.46764137471
1685,340596.00802217354
1692,413358.0482515956
1693,313256.5356515029
1696,424056.4470917294
1709,360295.67307174776
1711,297297.8591764335
1717,192771.41123703643
1718,200146.8530615008
1721,232427.41316082262
1722,214261.20068228335
1725,275286.16938418103
1726,216757.7068237676
1730,164204.29370939
1731,184807.41453467627
1733,162174.3265197669
1737,176774.8019250532
1746,266590.71348464594
1747,196550.74824252617
1748,198426.4678287904
1749,218452.32881376208
1760,168339.13345079284
1761,555308.779253421
1762,362826.5032379618
1768,520186.99128257344
1769,259446.31030955267
1770,298410.57051623403
1776,185000.95500194447
1781,415323.0028811832
1785,285445.82661127043
1792,224769.17804662554
1798,291867.566456613
1812,198814.4955572984
1814,247363.12054300847
1817,129216.13050668701
1818,181570.37250946826
1822,106704.38901938542
1823,111930.80230207773
1829,285860.72550514736
1838,174415.13994726646
1845,160748.5816828306
1851,184236.5311914246
1855,317255.6465357174
1856,169026.56147383407
1858,245375.31589249618
1865,252053.75621563432
1866,176261.03324854342
1867,186120.38825209966
1868,217307.6641433872
1876,118789.1436869805
1878,147538.90579512462
1879,158328.89510182783
1882,126760.68308186982
1883,98307.63965308122
1887,69998.90052568319
1895,162620.9077165321
1898,145827.4506911808
1904,-25122.78658461594
1908,165065.30770454116
1917,136529.06694779746
1918,123303.88107026988
1920,123087.55314620901
1922,123527.98670834614
1923,160426.27132409476
1931,108700.55885031112
1935,106062.75410978458
1936,104610.26212311056
1939,113409.43011765144
1943,45254.905417084025
1944,93237.28832229244
1946,254959.59111546978
1952,41499.660218174016
1954,75581.49408415655
1958,118352.66441324147
1964,108820.45668590182
1966,128160.36225250873
1969,85671.53327585006
1977,89753.5650353533
1980,36873.63071605237
1984,94871.63445751442
1985,68382.22546197774
1988,52525.43175488181
1989,81158.57090823259
1991,177435.52717116466
1992,92918.46885999545
1997,108984.69187092103
1999,242178.33629720556
2003,92223.58649019685
2005,72132.8301858159
2010,98160.59759130512
2012,146931.10785150898
2016,90499.55246936131
2017,111109.12073904279
2022,180476.8449210842
2023,171217.70836888198
2035,141628.78049715675
2036,230303.93164634597
2040,65801.55968793557
2042,192463.71744000216
2043,45132.71434877865
2055,142423.88492633964
2056,103124.97003616681
2059,90965.47953551324
2064,109979.29789125876
2066,216610.9616362937
2070,137897.33607341626
2071,55413.54350144815
2078,207373.5403898092
2080,163846.9982163375
2085,126077.22107725576
2089,100188.26739321477
2090,177048.9202946225
2092,283258.5875673434
2094,283456.7534681682
2095,238618.09034750794
2098,403190.4030448119
2099,261046.13838579788
2103,261046.13838579788
2120,147917.01165614385
2122,184794.61997366368
2123,173159.24051994018
2134,209724.0029430999
2135,115419.11133055491
2136,115387.15484588241
2143,123423.57554975498
2145,349661.1480589437
2146,266018.0855499401
2148,189075.23925208903
2155,327039.34935969557
2156,309704.5830185695
2157,135126.0813307674
2159,216851.5489384166
2161,199057.48916879363
2164,206555.3482284332
2165,147618.17629034558
2169,115944.56485416178
2171,83875.96293517915
2180,151737.32704349872
2184,114664.90510030833
2185,34602.2347663336
2188,7560.748844617454
2191,63164.24025655509
2192,56017.594343820965
2196,178422.8494185202
2198,52495.325583436614
2204,154020.54294257236
2210,201943.6613169062
2213,105924.27658495968
2215,318208.44594591705
2219,295051.99058228044
2221,218723.3229603809
2224,229213.67112488372
2228,209199.16782669895
2232,80290.16269737278
2239,105466.81716188745
2246,289696.6699105463
2247,292670.98488084716
2249,154334.12700432164
2251,162230.47103274768
2254,167456.9804437595
2256,223050.25957100865
2259,188493.3537834921
2263,247211.18477897687
2266,236433.95815053015
2271,168516.3442802642
2274,206198.35180408563
2275,259129.9209217153
2280,152851.12284432942
2281,102493.31111915215
2291,58600.96633420474
2292,154915.91669180177
2295,193902.5505941983
2297,82207.33827126617
2299,126108.34006113585
2302,94263.21013548772
2303,90263.19981720432
2304,68081.45216902645
2308,224541.86072702656
2312,244057.16509631302
2314,177793.87498442098
2315,172686.28974696554
2316,197465.61047811058
2320,269198.6818622404
2321,264711.35611613595
2322,227485.75077140573
2325,174948.43664898185
2336,346675.2395117049
2340,321208.9841275776
2341,324913.0573342345
2342,366690.4298145665
2345,276222.229203906
2346,193541.94740392125
2347,174708.68346318972
2354,277849.93471011706
2357,214832.80684234
2359,166686.86814573288
2360,127643.052261078
2361,40443.813095618796
2362,46760.411123608734
2366,137773.7988670025
2367,119898.81654937574
2370,143351.056585282
2373,107455.84611155986
2376,113292.04159591926
2378,152031.0384040339
2382,253385.21165982945
2387,304469.5514108208
2392,382087.7831007682
2395,345627.54461401585
2396,356404.26839608233
2397,273754.6307669806
2399,355152.5489054385
2401,410964.16509992734
2402,292093.2438317428
2407,182143.31828423814
2411,145480.9825542641
2414,216156.100990281
2418,289550.8250471419
2419,198485.25363515792
2424,178748.4695051733
2427,170347.37104241873
2430,250307.66427385967
2439,226839.16422713533
2441,249211.3804842699
2442,232210.68478294884
2446,484827.0612274797
2447,403637.07060821785
2452,329398.90597485495
2457,383719.86775021884
2458,295313.786720674
2462,438065.87706414564
2465,200216.16273784745
2467,201387.99484763065
2473,105419.7690429696
2478,192582.9141288695
2479,184319.75069610382
2482,148941.3428976405
2485,110875.5510260424
2488,188518.73859459042
2494,110820.03665050815
2500,275218.83072294353
2509,163126.84484735862
2512,207132.07122864228
2514,157389.2582400966
2515,190518.80855659346
2516,226793.40788949965
2518,179088.2577129091
2519,243305.38354365432
2520,219470.1142328855
2527,191912.75382524924
2532,127812.63680373805
2538,119565.28667075993
2539,154066.4441341148
2543,125136.73478586235
2551,121196.34651092629
2554,73513.79700538723
2555,70942.82510965789
2557,45109.54092298812
2561,140307.58706835794
2563,149852.58167068326
2564,114945.93096447931
2570,116199.56788323334
2571,362834.16390019725
2576,161381.6432212975
2582,136066.7724577368
2584,134325.75679263045
2587,128897.89537680647
2589,131565.07256992251
2591,230051.74236980852
2597,81390.3436717127
2602,168888.42593528298
2605,205837.50139483935
2610,191256.88738998285
2611,151604.0125860298
2614,111401.15675498542
2616,198194.03057008176
2617,171551.35861941715
2620,114702.26556189012
2623,49320.15831813865
2631,165210.57694615025
2638,118413.04461329067
2639,96205.77994835217
2645,122315.18543565783
2647,56075.51877642126
2648,108547.34007068191
2650,121436.48025037636
2652,120162.2840488544
2656,34351.91663437238
2658,172588.39906145018
2661,212072.5628028847
2665,202973.14489767412
2673,157814.59113839836
2678,35861.842546519736
2679,108398.24405926644
2680,3706.055840083427
2685,69056.811803322
2695,94025.55793676968
2698,121906.11842827228
2700,188249.61972402045
2706,107594.9476661229
2708,143850.57356205463
2709,139583.545711036
2711,120791.41681134599
2718,175934.98128066843
2719,197262.07787892988
2721,183102.22981087412
2725,166804.47899621408
2726,272603.05339985806
2732,229403.18875166858
2733,118741.71490661168
2739,204984.4149471325
2747,189814.2254725847
2751,239179.5968869255
2754,192025.99823429468
2755,229472.21494021858
2756,195644.2776989607
2758,252373.80205665252
2763,201804.11702851506
2764,284920.7183710253
2765,159943.66578722125
2766,161905.94283508157
2768,186821.58118335527
2781,216486.22917722413
2784,202748.02525043426
2785,100209.96774087832
2786,87857.3551122896
2796,270060.0219126195
2797,317254.58609834337
2801,277779.53418056376
2805,264891.9679014159
2806,239057.9704240992
2812,210516.6360322523
2817,101470.787336198
2822,128150.47178070396
2825,245576.29200368005
2828,160956.27923690664
2831,166968.56649993922
2843,133234.16994597486
2845,46093.105970788485
2847,148770.7326830858
2855,200290.75775991808
2856,123354.20243943165
2859,137015.4688725275
2865,214840.84464567152
2867,161941.67748936647
2869,209324.3186167165
2870,195401.60368691312
2874,151571.52034887354
2876,14107.52138922154
2889,163452.47745854993
2892,304016.22713274206
2895,225245.69879767662
2898,313326.82675206417
2901,331113.1111479595
2902,344145.1409352346
2908,75774.2565011408
2909,95808.50456875472
2916,136861.73409418613
2917,50903.18169171855
2919,29464.33126815324
2921,68900.75489989805
2922,241814.32018823366
2925,175120.66777899253
2928,80391.63420059139
